"","INVENTORY_ID","province","notebook","class","subclass","PLOT_ID","IFN_TREE_ID","species","dead","expan","dbh","g","h","slenderness","bearing","distance","quality","shape","special_parameters","agent","importance","element"
"14","IFN3",49,6,"A","1","49_6","IFN3_49_6_0",21,0,31.8309886183791,13.95,152.840446092552,7.4,53.0465949820789,193,7.3,2,3,NA,100,NA,NA
"15","IFN3",49,6,"A","1","49_6","IFN3_49_6_5",21,0,31.8309886183791,18.9,280.552077947202,9.2,48.6772486772487,228,3.9,2,2,NA,100,NA,NA
"16","IFN3",49,6,"A","1","49_6","IFN3_49_6_0",21,0,31.8309886183791,16.55,215.12252044997,8.5,51.3595166163142,301,9.8,2,2,NA,100,NA,NA
"17","IFN3",49,6,"A","1","49_6","IFN3_49_6_0",25,0,31.8309886183791,13.85,150.657039198307,6.6,47.6534296028881,328,7.6,2,3,NA,100,NA,NA
"18","IFN3",49,6,"A","1","49_6","IFN3_49_6_0",25,0,31.8309886183791,13.3,138.929081123375,6.5,48.8721804511278,334,9.6,2,3,NA,100,NA,NA
"19","IFN3",49,6,"A","1","49_6","IFN3_49_6_6",21,0,31.8309886183791,12.85,129.686908235595,7,54.4747081712062,340,2.8,2,3,NA,100,NA,NA
"20","IFN3",49,6,"A","1","49_6","IFN3_49_6_7",25,0,14.1471060526129,25.1,494.808696922026,10,39.8406374501992,374,6.1,2,2,NA,100,NA,NA
"21","IFN3",49,7,"A","1","49_7","IFN3_49_7_0",43,0,127.323954473516,9.3,67.9290871522453,5.6,60.2150537634409,16,2.4,2,3,49,100,NA,NA
"22","IFN3",49,7,"A","1","49_7","IFN3_49_7_1",43,0,5.09295817894065,44,1520.53084433746,13.2,30,19,3.9,3,4,NA,421,3,4
"23","IFN3",49,7,"A","1","49_7","IFN3_49_7_2",43,0,14.1471060526129,26.85,566.211207451897,11.4,42.4581005586592,26,12.7,3,5,NA,421,3,4
"24","IFN3",49,7,"A","1","49_7","IFN3_49_7_0",43,0,31.8309886183791,13.6,145.267244301992,6,44.1176470588235,76,8.5,3,5,NA,421,2,4
"25","IFN3",49,7,"A","1","49_7","IFN3_49_7_3",43,0,14.1471060526129,40,1256.63706143592,10,25,90,7.1,4,5,49,421,3,3
"26","IFN3",49,7,"A","1","49_7","IFN3_49_7_4",43,0,14.1471060526129,34.85,953.883740904877,8,22.9555236728838,91,6.4,4,5,49,421,3,3
"27","IFN3",49,7,"A","1","49_7","IFN3_49_7_5",43,0,31.8309886183791,14.15,157.254383770846,6.5,45.9363957597173,149,6.4,5,5,49,421,3,4
"28","IFN3",49,7,"A","1","49_7","IFN3_49_7_6",43,0,31.8309886183791,17.4,237.787147950211,6.4,36.7816091954023,159,5.8,4,5,NA,421,3,4
"29","IFN3",49,7,"A","1","49_7","IFN3_49_7_7",43,0,5.09295817894065,67.5,3578.47038197962,16.3,24.1481481481481,266,16.2,3,4,NA,421,1,3
"30","IFN3",49,7,"A","1","49_7","IFN3_49_7_8",43,0,5.09295817894065,47,1734.94454294496,12.5,26.5957446808511,280,7.7,3,4,NA,421,3,4
"31","IFN3",49,7,"A","1","49_7","IFN3_49_7_0",43,0,127.323954473516,10.15,80.9136822886136,6.3,62.0689655172414,351,4.9,2,3,49,100,NA,NA
"32","IFN3",49,7,"A","1","49_7","IFN3_49_7_9",43,0,14.1471060526129,23.25,424.556794701533,7.1,30.5376344086022,368,6,5,5,NA,421,3,4
"33","IFN3",49,9,"A","3C","49_9","IFN3_49_9_0",43,0,127.323954473516,10.25,82.5158945419444,3.9,38.0487804878049,346,3.9,3,5,49,NA,NA,NA
"34","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,52.95,2202.02279421283,11,20.7743153918791,8,14.5,4,5,NA,400,3,7
"35","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,24.3,463.769761504559,12.1,49.7942386831276,26,14.3,2,2,49,100,NA,NA
"36","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,31.8309886183791,15.15,180.266549958391,11.5,75.9075907590759,39,9.1,2,2,49,100,NA,NA
"37","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,31.8309886183791,21.8,373.252623173003,11.5,52.7522935779816,54,7.9,2,2,49,100,NA,NA
"38","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,31.8309886183791,20.1,317.308711994203,10.5,52.2388059701493,60,9.3,2,5,49,100,NA,NA
"39","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",378,0,127.323954473516,9,63.6172512351933,7.5,83.3333333333333,84,4.7,3,3,49,316,3,9
"40","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,27.2,581.068977207968,11.6,42.6470588235294,97,11.3,2,2,49,100,NA,NA
"41","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",378,0,31.8309886183791,14.45,163.993100012796,9.4,65.0519031141869,98,7.4,2,3,49,100,NA,NA
"42","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",378,0,31.8309886183791,14.1,156.145008865047,9.5,67.3758865248227,103,7,2,2,49,100,NA,NA
"43","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,64,3216.99087727595,10.5,16.40625,113,17.2,2,5,429,100,NA,NA
"44","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,53.25,2227.04557969868,10.1,18.9671361502347,139,2.2,2,5,49,100,NA,NA
"45","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,38.85,1185.41911947445,11.5,29.6010296010296,146,3.3,2,5,49,100,NA,NA
"46","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,127.323954473516,10.7,89.9202357273738,7.5,70.0934579439252,147,4.5,4,5,49,316,3,9
"47","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,40.4,1281.89546637078,13,32.1782178217822,203,10.6,2,5,49,100,NA,NA
"48","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,56.75,2529.42387260669,13,22.9074889867841,204,9.2,2,5,49,100,NA,NA
"49","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,34.6,940.247265292889,10,28.9017341040462,207,11.2,3,5,49,316,3,9
"50","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,54,2290.22104446696,15.5,28.7037037037037,211,9.2,2,5,49,100,NA,NA
"51","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,39.2,1206.87423380306,15.5,39.5408163265306,219,7.9,2,5,49,100,NA,NA
"52","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,36.7,1057.84493229839,15.2,41.41689373297,220,4.4,2,2,49,100,NA,NA
"53","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,51.5,2083.07227887088,16,31.0679611650485,221,9.9,2,5,49,100,NA,NA
"54","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,14.1471060526129,29.3,674.256469295075,14,47.7815699658703,233,4.4,3,5,49,400,2,4
"55","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,43.95,1517.07705591392,13.9,31.6268486916951,250,22.9,2,5,49,100,NA,NA
"56","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,44.2,1534.38526793979,11,24.8868778280543,381,18,3,5,49,400,1,9
"57","IFN3",49,9,"A","3E","49_9","IFN3_49_9_0",273,0,5.09295817894065,45.15,1601.05182754437,5,11.0741971207087,382,16.9,5,5,49,410,3,9
"58","IFN3",49,13,"A","1","49_13","IFN3_49_13_0",43,0,127.323954473516,9.7,73.8981131940659,7.5,77.319587628866,139,2.2,2,3,49,100,NA,NA
"59","IFN3",49,13,"A","1","49_13","IFN3_49_13_0",43,0,127.323954473516,8.65,58.7654540808056,7.5,86.7052023121387,158,1.7,2,3,49,100,NA,NA
"60","IFN3",49,13,"A","1","49_13","IFN3_49_13_0",43,0,31.8309886183791,13.45,142.080491254007,8.4,62.453531598513,197,4.3,2,3,49,100,NA,NA
"61","IFN3",49,13,"A","1","49_13","IFN3_49_13_0",43,0,127.323954473516,10.05,79.3271779985508,8.6,85.5721393034826,201,4.4,2,3,49,100,NA,NA
"62","IFN3",49,13,"A","1","49_13","IFN3_49_13_0",43,0,31.8309886183791,12.55,123.702174230507,8.3,66.1354581673307,214,4.5,2,3,49,100,NA,NA
"63","IFN3",49,13,"A","1","49_13","IFN3_49_13_1",43,0,31.8309886183791,20.95,344.713217410549,10.3,49.1646778042959,248,4.4,2,5,49,100,NA,NA
"64","IFN3",49,13,"A","1","49_13","IFN3_49_13_2",43,0,31.8309886183791,16.7,219.039693789914,9.8,58.6826347305389,262,4.6,2,5,49,100,NA,NA
"65","IFN3",49,13,"A","1","49_13","IFN3_49_13_3",43,0,5.09295817894065,106.3,8874.75577296051,18,16.9332079021637,264,17.2,2,2,3020,100,NA,NA
"66","IFN3",49,13,"A","1","49_13","IFN3_49_13_0",43,0,127.323954473516,7.7,46.5662571078347,6,77.9220779220779,312,3.3,3,3,49,316,2,9
"67","IFN3",49,13,"A","1","49_13","IFN3_49_13_0",43,0,127.323954473516,8,50.2654824574367,5.3,66.25,314,2.1,3,3,49,316,2,9
"68","IFN3",49,13,"A","1","49_13","IFN3_49_13_4",43,0,14.1471060526129,23.1,419.096313970512,12,51.9480519480519,327,4,2,5,NA,100,NA,NA
"69","IFN3",49,13,"A","1","49_13","IFN3_49_13_5",43,0,14.1471060526129,28.5,637.939658219577,14.2,49.8245614035088,333,2.8,2,5,NA,100,NA,NA
"70","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,17.4,237.787147950211,8.9,51.1494252873563,15,4,2,2,NA,100,NA,NA
"71","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,16.8,221.670777637296,9.5,56.547619047619,38,6.3,2,2,NA,100,NA,NA
"72","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,20.5,330.063578167778,10.3,50.2439024390244,46,9,2,2,NA,100,NA,NA
"73","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,19.8,307.907495978336,10.4,52.5252525252525,48,8.4,2,2,NA,100,NA,NA
"74","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,14.1471060526129,25.5,510.705155749191,12.6,49.4117647058824,49,11,2,2,NA,100,NA,NA
"75","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,15.85,197.309690104115,9.7,61.198738170347,61,8.9,2,2,NA,100,NA,NA
"76","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",21,0,31.8309886183791,13.45,142.080491254007,8.6,63.9405204460967,74,4.7,2,3,NA,100,NA,NA
"77","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,15.8,196.066797510539,9.7,61.3924050632911,94,9,2,2,NA,100,NA,NA
"78","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,14.1471060526129,24.7,479.163565507149,11,44.5344129554656,99,12.1,2,2,NA,100,NA,NA
"79","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,16.85,222.992210047212,9.5,56.379821958457,99,5.5,2,2,NA,100,NA,NA
"80","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,17.3,235.061816323222,11.7,67.6300578034682,100,9.1,2,2,NA,100,NA,NA
"81","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,18.95,282.038443971432,9.2,48.5488126649077,100,1.7,2,2,NA,100,NA,NA
"82","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,13.8,149.57122623741,9.1,65.9420289855072,111,7.5,2,2,NA,100,NA,NA
"83","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",26,0,14.1471060526129,25.1,494.808696922026,9.8,39.0438247011952,119,13.8,2,2,NA,100,NA,NA
"84","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,15.2,181.458391671346,9,59.2105263157895,129,5.7,2,2,NA,100,NA,NA
"85","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,15.9,198.556509688509,10.6,66.6666666666667,132,7.6,2,2,NA,100,NA,NA
"86","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,14.1471060526129,25.15,496.782009807562,12.6,50.0994035785288,137,9.7,2,2,NA,100,NA,NA
"87","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",26,0,14.1471060526129,28.95,658.24416423881,11.2,38.6873920552677,156,0.1,2,5,NA,100,NA,NA
"88","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,12.95,131.713235497161,9.5,73.3590733590734,189,9.1,2,3,NA,100,NA,NA
"89","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,19.1,286.521103989023,11.2,58.6387434554974,191,9.5,2,2,NA,100,NA,NA
"90","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,14.1471060526129,25.85,524.820724240851,10.1,39.0715667311412,209,1.5,2,2,NA,100,NA,NA
"91","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",26,0,14.1471060526129,33.35,873.537508789319,12.7,38.0809595202399,214,7.4,2,2,NA,100,NA,NA
"92","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,14.55,166.270754686648,10.1,69.4158075601375,215,9.9,2,2,NA,100,NA,NA
"93","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",26,0,14.1471060526129,30.45,728.223140597523,10.7,35.1395730706076,215,6.2,2,2,41,100,NA,NA
"94","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,17.1,229.658276959048,10,58.4795321637427,274,6,2,2,NA,100,NA,NA
"95","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,15.4,186.265028431339,9.6,62.3376623376623,293,4.6,3,2,NA,316,2,9
"96","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,22.2,387.075630848798,10.9,49.0990990990991,295,4.6,2,2,NA,100,NA,NA
"97","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,18.5,268.802521422777,8,43.2432432432432,305,9.6,2,2,NA,100,NA,NA
"98","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,19.35,294.070743834681,9.4,48.578811369509,328,3.8,2,2,NA,100,NA,NA
"99","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",26,0,31.8309886183791,13.45,142.080491254007,3.8,28.2527881040892,342,7.6,4,5,NA,311,3,2
"100","IFN3",49,14,"A","4","49_14","IFN3_49_14_0",25,0,31.8309886183791,19.25,291.039106923967,8.6,44.6753246753247,389,9.7,2,2,NA,100,NA,NA
"101","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,12.55,123.702174230507,9,71.7131474103586,0,9.9,2,2,NA,100,NA,NA
"102","IFN3",49,17,"A","1","49_17","IFN3_49_17_2",21,0,31.8309886183791,12.6,124.689812420979,9.5,75.3968253968254,10,4.9,2,2,42,100,NA,NA
"103","IFN3",49,17,"A","1","49_17","IFN3_49_17_3",21,0,127.323954473516,12.15,115.94244037614,9.5,78.1893004115226,11,4.8,2,2,42,100,NA,NA
"104","IFN3",49,17,"A","1","49_17","IFN3_49_17_4",21,0,31.8309886183791,17.65,244.669199356982,10.8,61.1898016997167,21,2.8,2,2,NA,100,NA,NA
"105","IFN3",49,17,"A","1","49_17","IFN3_49_17_5",21,0,14.1471060526129,23.15,420.912547223369,9.7,41.9006479481641,26,8.3,2,2,NA,100,NA,NA
"106","IFN3",49,17,"A","1","49_17","IFN3_49_17_6",21,0,31.8309886183791,17.15,231.003271313866,9.7,56.5597667638484,38,9.4,2,3,41,100,NA,NA
"107","IFN3",49,17,"A","1","49_17","IFN3_49_17_7",21,0,31.8309886183791,15.75,194.82783190778,9.6,60.9523809523809,51,4.2,2,2,NA,100,NA,NA
"108","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,16.7,219.039693789914,9.7,58.0838323353293,54,8.3,2,2,NA,100,NA,NA
"109","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15.95,199.807256263719,10.1,63.3228840125392,66,5.7,2,2,NA,100,NA,NA
"110","IFN3",49,17,"A","1","49_17","IFN3_49_17_8",21,0,31.8309886183791,20.65,334.911448331348,10.9,52.7845036319613,75,7.3,2,2,NA,100,NA,NA
"111","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15.4,186.265028431339,9.7,62.987012987013,77,9.4,2,2,42,100,NA,NA
"112","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,14.1471060526129,23.45,431.892413547665,12.5,53.3049040511727,85,14.7,2,2,41,100,NA,NA
"113","IFN3",49,17,"A","1","49_17","IFN3_49_17_9",21,0,31.8309886183791,15.3,183.853856069709,9.7,63.3986928104575,97,5.9,2,2,NA,100,NA,NA
"114","IFN3",49,17,"A","1","49_17","IFN3_49_17_10",21,0,31.8309886183791,18.25,261.586675796563,9.8,53.6986301369863,98,9.9,2,2,NA,100,NA,NA
"115","IFN3",49,17,"A","1","49_17","IFN3_49_17_11",21,0,31.8309886183791,17.7,246.057390610787,10.5,59.3220338983051,98,8,2,2,NA,100,NA,NA
"116","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,127.323954473516,10.2,81.7128249198705,8.5,83.3333333333333,98,3.8,2,3,NA,100,NA,NA
"117","IFN3",49,17,"A","1","49_17","IFN3_49_17_12",21,0,14.1471060526129,25.5,510.705155749191,12.4,48.6274509803922,116,8.1,2,2,NA,100,NA,NA
"118","IFN3",49,17,"A","1","49_17","IFN3_49_17_13",21,0,31.8309886183791,16.75,220.353272218197,10,59.7014925373134,128,5.1,2,3,41,100,NA,NA
"119","IFN3",49,17,"A","1","49_17","IFN3_49_17_14",21,0,31.8309886183791,14.9,174.366246255868,10.5,70.4697986577181,143,3.8,2,2,NA,100,NA,NA
"120","IFN3",49,17,"A","1","49_17","IFN3_49_17_15",21,0,31.8309886183791,20.05,315.732025181183,12.3,61.3466334164589,162,8.9,2,2,NA,100,NA,NA
"121","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,14.1,156.145008865047,10.8,76.5957446808511,165,5.8,2,2,NA,100,NA,NA
"122","IFN3",49,17,"A","1","49_17","IFN3_49_17_16",21,0,31.8309886183791,17.35,236.422518641308,10.7,61.671469740634,169,2.8,2,2,NA,100,NA,NA
"123","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15,176.714586764426,9.6,64,173,8.1,3,2,NA,316,2,9
"124","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,14.1471060526129,22.7,404.707819617071,12.7,55.9471365638767,175,13.9,2,2,NA,100,NA,NA
"125","IFN3",49,17,"A","1","49_17","IFN3_49_17_17",21,0,31.8309886183791,17.4,237.787147950211,10.5,60.3448275862069,189,5.1,2,3,45,100,NA,NA
"126","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15.35,185.057478755115,10.3,67.1009771986971,191,5.4,2,2,42,100,NA,NA
"127","IFN3",49,17,"A","1","49_17","IFN3_49_17_18",21,0,31.8309886183791,19.9,311.025526687023,10.6,53.2663316582915,203,7.7,2,2,NA,100,NA,NA
"128","IFN3",49,17,"A","1","49_17","IFN3_49_17_19",21,0,14.1471060526129,25.45,508.704353927936,12.5,49.1159135559921,205,2.5,2,2,NA,100,NA,NA
"129","IFN3",49,17,"A","1","49_17","IFN3_49_17_20",21,0,31.8309886183791,15.95,199.807256263719,10.3,64.576802507837,215,7.9,2,2,NA,100,NA,NA
"130","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15.9,198.556509688509,11.2,70.440251572327,216,5.2,2,2,NA,100,NA,NA
"131","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,14.1471060526129,23.25,424.556794701533,13,55.9139784946237,224,11.2,2,2,NA,100,NA,NA
"132","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,14.1,156.145008865047,9.2,65.2482269503546,232,6,3,2,NA,316,2,9
"133","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,13.3,138.929081123375,10.4,78.1954887218045,235,9.3,3,3,NA,316,2,9
"134","IFN3",49,17,"A","1","49_17","IFN3_49_17_21",21,0,127.323954473516,10.85,92.4590352905561,10.5,96.7741935483871,239,3.5,3,3,NA,316,2,9
"135","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,14.2,158.367685667461,10.2,71.830985915493,246,7.4,2,3,41,100,NA,NA
"136","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,12.75,127.676288937298,10.6,83.1372549019608,256,9.1,2,3,NA,100,NA,NA
"137","IFN3",49,17,"A","1","49_17","IFN3_49_17_22",21,0,31.8309886183791,18.75,276.116541819415,11,58.6666666666667,256,4.4,2,2,NA,100,NA,NA
"138","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,14.6,167.4154725098,10.5,71.9178082191781,267,6.1,2,2,NA,100,NA,NA
"139","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15.15,180.266549958391,11.3,74.5874587458746,273,7.8,2,2,NA,100,NA,NA
"140","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15.1,179.078635236252,11.2,74.1721854304636,276,9.6,2,2,42,100,NA,NA
"141","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,15.55,189.911239404911,11.2,72.0257234726688,277,9.6,2,2,42,100,NA,NA
"142","IFN3",49,17,"A","1","49_17","IFN3_49_17_23",21,0,31.8309886183791,16.2,206.119894002026,10.4,64.1975308641975,292,5.5,2,2,NA,100,NA,NA
"143","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,13.05,133.755270721994,10.1,77.3946360153257,293,7.5,2,2,NA,100,NA,NA
"144","IFN3",49,17,"A","1","49_17","IFN3_49_17_24",21,0,31.8309886183791,13.1,134.782178820636,9.5,72.5190839694657,293,3.3,2,3,NA,100,NA,NA
"145","IFN3",49,17,"A","1","49_17","IFN3_49_17_25",21,0,31.8309886183791,14.45,163.993100012796,9,62.2837370242215,293,0.9,3,2,NA,316,2,9
"146","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,13.4,141.026094219646,9.8,73.134328358209,294,9.7,2,3,41,100,NA,NA
"147","IFN3",49,17,"A","1","49_17","IFN3_49_17_26",21,0,31.8309886183791,22.2,387.075630848798,10.2,45.9459459459459,312,8.5,2,2,NA,100,NA,NA
"148","IFN3",49,17,"A","1","49_17","IFN3_49_17_0",21,0,31.8309886183791,14,153.9380400259,10.3,73.5714285714286,318,6.7,2,2,NA,100,NA,NA
"149","IFN3",49,17,"A","1","49_17","IFN3_49_17_27",21,0,14.1471060526129,24.45,469.512985574403,11.8,48.2617586912065,328,4.7,2,2,NA,100,NA,NA
"150","IFN3",49,17,"A","1","49_17","IFN3_49_17_28",21,0,31.8309886183791,16.85,222.992210047212,10.8,64.0949554896142,340,3.5,2,2,42,100,NA,NA
"151","IFN3",49,17,"A","1","49_17","IFN3_49_17_29",21,0,31.8309886183791,16.15,204.849512472731,10.8,66.8730650154799,343,3.3,2,2,42,100,NA,NA
"152","IFN3",49,17,"A","1","49_17","IFN3_49_17_30",21,0,31.8309886183791,19.8,307.907495978336,10.6,53.5353535353535,353,9.7,2,2,42,100,NA,NA
"153","IFN3",49,17,"A","1","49_17","IFN3_49_17_31",21,0,31.8309886183791,21.4,359.680942909495,10.6,49.5327102803738,354,9.4,2,2,42,100,NA,NA
"154","IFN3",49,17,"A","1","49_17","IFN3_49_17_32",21,0,31.8309886183791,15.7,193.592793295837,10.7,68.1528662420382,372,2.4,2,2,NA,100,NA,NA
"155","IFN3",49,17,"A","1","49_17","IFN3_49_17_33",21,0,31.8309886183791,17.1,229.658276959048,10,58.4795321637427,379,7.6,2,2,41,100,NA,NA
"156","IFN3",49,17,"A","1","49_17","IFN3_49_17_34",21,0,31.8309886183791,16.8,221.670777637296,9.8,58.3333333333333,380,5,2,2,NA,100,NA,NA
"157","IFN3",49,17,"A","1","49_17","IFN3_49_17_1",21,0,31.8309886183791,17.65,244.669199356982,10.1,57.2237960339943,394,7.4,2,2,42,100,NA,NA
"158","IFN3",49,18,"A","4","49_18","IFN3_49_18_0",43,0,127.323954473516,7.75,47.1729771890592,6.5,83.8709677419355,139,2.6,2,3,NA,100,NA,NA
"159","IFN3",49,18,"A","4","49_18","IFN3_49_18_0",43,0,127.323954473516,8.05,50.8957644835631,5.5,68.3229813664596,170,4.4,2,3,NA,100,NA,NA
